title,author,star_score,genre,keywords,synopsis,Thumb,day,favorite_count,epi_cnt,completed_date,content
주체할 수 없는,Guoxiao / Zero,9.92388,로맨스,"로맨스, 현실로맨스","친구를 따라 소문난 에이스가 있다는 술집에 간 고우리
근데 네가 왜 여기 있어
에이스는 다름 아닌 우리가 예전에 상처를 줬던 한다운
하지만 다운은 초면인 것처럼 행동하고

그렇게 앞으로 볼일 없다고 생각했던 한다운이
집 안에 있다

이게 무슨 운명의 장난인지 룸메이트까지 되어 버린 우리 둘
나 얘랑 잘 살 수 있을까",https://image-comic.pstatic.net/webtoon/809005/thumbnail/thumbnail_IMAG21_91e6aec8-9de8-49be-b41f-66e2b37a3e68.jpg,,,,,"로맨스 로맨스, 현실로맨스 친구를 따라 소문난 에이스가 있다는 술집에 간 고우리
근데 네가 왜 여기 있어
에이스는 다름 아닌 우리가 예전에 상처를 줬던 한다운
하지만 다운은 초면인 것처럼 행동하고

그렇게 앞으로 볼일 없다고 생각했던 한다운이
집 안에 있다

이게 무슨 운명의 장난인지 룸메이트까지 되어 버린 우리 둘
나 얘랑 잘 살 수 있을까"
유물읽는 감정사,영완(映完) / 임성욱,9.95086,드라마,"소설원작, 드라마","해외로 반출된 민족의 유물을 찾기 위해 평생을 바친 아버지를 둔 해진
그러던 어느 날 연락이 끊긴 아버지가 보낸 정체불명의 유물에서 이상한 빛
이 나와 해진에게 신비한 힘과 사명을 부여하는데
천부天符의 주술들이 당신에게 계승되었습니다
한민족의 혼이 담긴 천부삼인을 포함해 세계 곳곳에 흩어진 유물들과 얽힌
모험이 시작된다",https://image-comic.pstatic.net/webtoon/812462/thumbnail/thumbnail_IMAG21_1600236a-0644-4cb9-a8e4-7898c21ffbc9.jpg,,,,,"드라마 소설원작, 드라마 해외로 반출된 민족의 유물을 찾기 위해 평생을 바친 아버지를 둔 해진
그러던 어느 날 연락이 끊긴 아버지가 보낸 정체불명의 유물에서 이상한 빛
이 나와 해진에게 신비한 힘과 사명을 부여하는데
천부天符의 주술들이 당신에게 계승되었습니다
한민족의 혼이 담긴 천부삼인을 포함해 세계 곳곳에 흩어진 유물들과 얽힌
모험이 시작된다"
주인공이 힘을 숨김,팀 맷가마리 / 로드워리어,9.81555,판타지,"소설원작, 판타지, 먼치킨, 게임판타지, 차원이동","세계의 적이라 불리는 전설적 소환자 김성철 물리Lv 만렙
이세계의 다가오는 종말을 막기 위해 홀로 재앙에 맞서지만
물리가 통하지 않는 영체로 변해버린 마왕을 상대할 방법이 없었다
목적을 달성하기 위해서 마법의 힘이 필요하다는 걸 깨달은 그는
자신의 존재와 힘을 숨긴 채 이세계에 처음 소환된 장소
소환궁전으로 찾아가 초보 마법사로서의 육성을 시작하는데",https://image-comic.pstatic.net/webtoon/816876/thumbnail/thumbnail_IMAG21_7a442405-a8b2-4222-a50c-6837a43cd3e0.jpg,,,,,"판타지 소설원작, 판타지, 먼치킨, 게임판타지, 차원이동 세계의 적이라 불리는 전설적 소환자 김성철 물리Lv 만렙
이세계의 다가오는 종말을 막기 위해 홀로 재앙에 맞서지만
물리가 통하지 않는 영체로 변해버린 마왕을 상대할 방법이 없었다
목적을 달성하기 위해서 마법의 힘이 필요하다는 걸 깨달은 그는
자신의 존재와 힘을 숨긴 채 이세계에 처음 소환된 장소
소환궁전으로 찾아가 초보 마법사로서의 육성을 시작하는데"
일신상의 이유로 잠시 휴재합니다,"김의선, canine / RK STUDIO / 크래커",9.84875,액션,"소설원작, 액션","내 이름은 유일신 삼류 웹소설 작가이다
G급 헌터 판정을 받고 현타가 올 때쯤 발견한 이상한 게임 어플 하나
게임 속 세상을 구하고 얻은 신의 능력을 현실에서도 쓸 수 있게 되는데
어딘가 모르게 조금 이상하다
자꾸만 늘어나는 내 신도들과 수많은 퀘스트
이런 와중에 웹소설은 언제 쓰라고
일신상의 이유로 휴재 아니 연재 시작합니다",https://image-comic.pstatic.net/webtoon/801449/thumbnail/thumbnail_IMAG21_0b58d8a6-e806-4724-b113-c4dffef6635f.jpg,,,,,"액션 소설원작, 액션 내 이름은 유일신 삼류 웹소설 작가이다
G급 헌터 판정을 받고 현타가 올 때쯤 발견한 이상한 게임 어플 하나
게임 속 세상을 구하고 얻은 신의 능력을 현실에서도 쓸 수 있게 되는데
어딘가 모르게 조금 이상하다
자꾸만 늘어나는 내 신도들과 수많은 퀘스트
이런 와중에 웹소설은 언제 쓰라고
일신상의 이유로 휴재 아니 연재 시작합니다"
남사친과 실수는 추천하지 않습니다,"클레버, 권찌 / 후영 / 권찌",9.90757,로맨스,"소설원작, 로맨스, 로맨스코미디, 지금추천작","산부인과부터 시작해 고등학교까지 인생의 대부분을 함께한 그놈 지서준
지서준의 화려한 미모 덕에 단짝 친구인 나 문다율까지 험난한 학창 시절을 보내고
다시는 엮이지 않으리라 다짐했다
그런데 술에 잔뜩 취한 후 눈을 떠보니 낯선 호텔방에 옆자리엔 지서준이 누워있다
우리의 29년 우정은 지켜질 수 있을까",https://image-comic.pstatic.net/webtoon/819172/thumbnail/thumbnail_IMAG21_8ea9e2d2-cc65-4b74-8bde-ec307c8ca23d.jpg,,,,,"로맨스 소설원작, 로맨스, 로맨스코미디, 지금추천작 산부인과부터 시작해 고등학교까지 인생의 대부분을 함께한 그놈 지서준
지서준의 화려한 미모 덕에 단짝 친구인 나 문다율까지 험난한 학창 시절을 보내고
다시는 엮이지 않으리라 다짐했다
그런데 술에 잔뜩 취한 후 눈을 떠보니 낯선 호텔방에 옆자리엔 지서준이 누워있다
우리의 29년 우정은 지켜질 수 있을까"
맞바람을 핀다는 건,청푸름 / 팀 우사 / 손세희,9.72637,로맨스,"사이다, 소설원작, 로맨스, 로판, 궁중로맨스, 복수극","어려서는 아버지인 내 말에 결혼한 뒤에는 네 남편의 말에 순종하는 것 그게 챈들러가의 장녀인 네가 해야 하는 일이란다


평생 순종적인 딸로 자라온 스칼렛
아버지의 명령에 따라 헌팅턴 공작과 결혼하기 위해 수도로 올라간다


하지만 약혼자에겐 이미 내연녀가 있었고 스칼렛은 둘 사이를 감추기 위한 가림막으로 선택되었을 뿐
결혼식 전날 스칼렛은 남편이 내연녀를 달래며 자신에 대해 하는 말을 엿듣는다


그 여자는 그냥 임신을 위한 도구일 뿐이야


아버지가 이 모든 사실을 알면서도 남편에게 자신을 팔아넘겼다는 것을 알게 된 스칼렛 
결혼식 전날 밤 스칼렛은 웨딩드레스를 찢으며 다짐한다


시키는 대로 착하게 살면 그 대가로 사랑을 받을 수 있다고 믿었다
나는 더 이상 그런 거짓말에 속지 않을 것이다


남편에게서 벗어나 자유를 찾기 위해 스칼렛은 긴 준비를 시작한다
바람에는 맞바람으로 응수하고 내게 접근하는 남자들을 이용해 남편에게 복수하리라


그런데 어째 접근하는 남자들이
미모의 기사 황위계승권이 가장 높다는 황족 남편의 절친한 친구까지


복수와 자유 스칼렛은 두 가지 열매를 모두 먹을 수 있을까",https://image-comic.pstatic.net/webtoon/813180/thumbnail/thumbnail_IMAG21_8df0754f-dc0a-4f4c-b4f7-40292766c23f.jpg,,,,,"로맨스 사이다, 소설원작, 로맨스, 로판, 궁중로맨스, 복수극 어려서는 아버지인 내 말에 결혼한 뒤에는 네 남편의 말에 순종하는 것 그게 챈들러가의 장녀인 네가 해야 하는 일이란다


평생 순종적인 딸로 자라온 스칼렛
아버지의 명령에 따라 헌팅턴 공작과 결혼하기 위해 수도로 올라간다


하지만 약혼자에겐 이미 내연녀가 있었고 스칼렛은 둘 사이를 감추기 위한 가림막으로 선택되었을 뿐
결혼식 전날 스칼렛은 남편이 내연녀를 달래며 자신에 대해 하는 말을 엿듣는다


그 여자는 그냥 임신을 위한 도구일 뿐이야


아버지가 이 모든 사실을 알면서도 남편에게 자신을 팔아넘겼다는 것을 알게 된 스칼렛 
결혼식 전날 밤 스칼렛은 웨딩드레스를 찢으며 다짐한다


시키는 대로 착하게 살면 그 대가로 사랑을 받을 수 있다고 믿었다
나는 더 이상 그런 거짓말에 속지 않을 것이다


남편에게서 벗어나 자유를 찾기 위해 스칼렛은 긴 준비를 시작한다
바람에는 맞바람으로 응수하고 내게 접근하는 남자들을 이용해 남편에게 복수하리라


그런데 어째 접근하는 남자들이
미모의 기사 황위계승권이 가장 높다는 황족 남편의 절친한 친구까지


복수와 자유 스칼렛은 두 가지 열매를 모두 먹을 수 있을까"
슬기로운 문명생활,위래 / 범귄,9.34839,판타지,"소설원작, 판타지",주인공 최성운은 게임 로스트 월드의 플레이어 랭킹 1위로 게임의 모든 업적을 달성하는데 성공한다 달성의 기쁨도 잠시 수상한 메일을 받은 성운은 진짜 로스트 월드로 소환되어 신이 되기 위한 경쟁을 시작하게 된다,https://image-comic.pstatic.net/webtoon/819218/thumbnail/thumbnail_IMAG21_febd5859-2923-4168-9b6a-87a2f453c752.jpg,,,,,"판타지 소설원작, 판타지 주인공 최성운은 게임 로스트 월드의 플레이어 랭킹 1위로 게임의 모든 업적을 달성하는데 성공한다 달성의 기쁨도 잠시 수상한 메일을 받은 성운은 진짜 로스트 월드로 소환되어 신이 되기 위한 경쟁을 시작하게 된다"
숲속에서 공작이 주운 것은,이재원 / 젭 / MON쉘,9.95675,로맨스,"소설원작, 로맨스","엘리시아 크레드가 돌아왔다 10살의 몸으로
그건 좋은데 왜 하필 이 시점이야
한밤중 숲에서 들개들의 먹이가 될 뻔한 그녈 구해준 인물은 온갖 위험한 소문의 주인공 발른 공작인데
죽이려고 혈안이 된 새어머니와 냉대하고 방치하는 아버지 때문에 29번의 삶을 불행 속에서 살아왔다
이번은 신이 준 마지막 기회 엘리시아는 공작의 도움을 받아 운명을 바꿔 나간다",https://image-comic.pstatic.net/webtoon/801590/thumbnail/thumbnail_IMAG21_ecb6616d-4f58-4a60-843b-690c593d8bdc.jpg,,,,,"로맨스 소설원작, 로맨스 엘리시아 크레드가 돌아왔다 10살의 몸으로
그건 좋은데 왜 하필 이 시점이야
한밤중 숲에서 들개들의 먹이가 될 뻔한 그녈 구해준 인물은 온갖 위험한 소문의 주인공 발른 공작인데
죽이려고 혈안이 된 새어머니와 냉대하고 방치하는 아버지 때문에 29번의 삶을 불행 속에서 살아왔다
이번은 신이 준 마지막 기회 엘리시아는 공작의 도움을 받아 운명을 바꿔 나간다"
나의 어린 악녀,서이도 / COMO / 겨울잎,9.88119,판타지,"소설원작, 판타지",타인의 감정을 이해할 수 없는 무미건조함 속에 살아온 주인공 로에는 어느 날 갑자기 살인 현장을 목격함과 동시에 범인으로 낙인 찍혀 최악의 마법사  살인사 라는 누명을 쓴 채 자신의 아버지에 손에 죽음을 맞이하게 된다 그런데분명 원망 어린 아버지의 눈빛 속에 죽었던 그녀는 어찌된 영문인지 죽음을 맞이하기 5년 전인 열 다섯 살 그녀의 어린 시절로 회귀하게 된다 타인의 감정에 공감할 수도 이해할 수도 없는 무뚝뚝한 로에로서는 다시 똑같은 삶을 반복해야 한다는 것이 귀찮기만 하고그저 똑같은 과거의 반복일 것이라 생각한 그녀의 예상과는 달리그녀의 삶은 사건과 얽히며 새로운 방향으로 나아가기 시작하는데 건조한 회색빛이었던 그녀의 삶에 투명한 수채화 물감이 조금씩 스며들기 시작하는 성장 치유 로맨스 판타지,https://image-comic.pstatic.net/webtoon/820789/thumbnail/thumbnail_IMAG21_82a411ab-def5-4050-a052-3de4e5983ae5.jpg,,,,,"판타지 소설원작, 판타지 타인의 감정을 이해할 수 없는 무미건조함 속에 살아온 주인공 로에는 어느 날 갑자기 살인 현장을 목격함과 동시에 범인으로 낙인 찍혀 최악의 마법사  살인사 라는 누명을 쓴 채 자신의 아버지에 손에 죽음을 맞이하게 된다 그런데분명 원망 어린 아버지의 눈빛 속에 죽었던 그녀는 어찌된 영문인지 죽음을 맞이하기 5년 전인 열 다섯 살 그녀의 어린 시절로 회귀하게 된다 타인의 감정에 공감할 수도 이해할 수도 없는 무뚝뚝한 로에로서는 다시 똑같은 삶을 반복해야 한다는 것이 귀찮기만 하고그저 똑같은 과거의 반복일 것이라 생각한 그녀의 예상과는 달리그녀의 삶은 사건과 얽히며 새로운 방향으로 나아가기 시작하는데 건조한 회색빛이었던 그녀의 삶에 투명한 수채화 물감이 조금씩 스며들기 시작하는 성장 치유 로맨스 판타지"
꿈에서 자유로,2L,9.96103,로맨스,"로맨스, 집착물","어린 시절 하주현과의 악연으로 인해 고등학교에서 극심한 왕따를 당하는 최정민
그녀의 유일한 위안 거리는 아무도 방해하지 못하는 꿈 속에서 하주현을 괴롭히는 자각몽 뿐이었다
그러던 어느 날 그녀의 자각몽 속에서 수수께끼의 남자를 만나게 되고 그녀를 괴롭히는 모두에게 복수하자는 제안을 받게 되는데",https://image-comic.pstatic.net/webtoon/787495/thumbnail/thumbnail_IMAG21_270c3e41-5c3c-42d9-bfae-86d8135af8c1.jpg,,,,,"로맨스 로맨스, 집착물 어린 시절 하주현과의 악연으로 인해 고등학교에서 극심한 왕따를 당하는 최정민
그녀의 유일한 위안 거리는 아무도 방해하지 못하는 꿈 속에서 하주현을 괴롭히는 자각몽 뿐이었다
그러던 어느 날 그녀의 자각몽 속에서 수수께끼의 남자를 만나게 되고 그녀를 괴롭히는 모두에게 복수하자는 제안을 받게 되는데"
종말권유,김강8,9.95184,스릴러,"서바이벌, 요즘핫한추천작, 스릴러","어느 날 그 검은 연기는 예고없이 나타났다 그리고 사람들이 변하기 시작했다 
가장 최근에 먹은 음식으로 

이 괴이한 현상은 인간들이 대처할 틈도 주지 않은 채 퍼져나가기만 하고 
상황은 점점 혼란 속으로 빠지는데

과연 인류는 이 사태를 어떻게 헤쳐나갈 수 있을 것인가",https://image-comic.pstatic.net/webtoon/814288/thumbnail/thumbnail_IMAG21_9c849d4b-0b90-4b70-aed0-cbf682b18a52.jpg,,,,,"스릴러 서바이벌, 요즘핫한추천작, 스릴러 어느 날 그 검은 연기는 예고없이 나타났다 그리고 사람들이 변하기 시작했다 
가장 최근에 먹은 음식으로 

이 괴이한 현상은 인간들이 대처할 틈도 주지 않은 채 퍼져나가기만 하고 
상황은 점점 혼란 속으로 빠지는데

과연 인류는 이 사태를 어떻게 헤쳐나갈 수 있을 것인가"
놀아주는 여자,"대옥 / 블구리,앵두 / 박수정",9.85126,로맨스,"소설원작, 로맨스","처음 만난 남자를 눕혀 버렸다
인기 없는 키즈 채널 크리에이터 미니언니 은하는
청소 아르바이트 중 실수로 한 남자에게 부상을 입히고 만다
엄청난 장신에 근육질의 거대한 체격
살벌한 인상에 흉터까지 겁을 먹은 은하는 도망쳐버린다
한편 병원에서 깨어난 무서운 남자 지환은
찾아서 정중하게 모셔와
왠지 은하를 알고 있는 것 같은데",https://image-comic.pstatic.net/webtoon/820795/thumbnail/thumbnail_IMAG21_12201703-a2cd-4e54-81c4-bfbe7a7b5e47.jpg,,,,,"로맨스 소설원작, 로맨스 처음 만난 남자를 눕혀 버렸다
인기 없는 키즈 채널 크리에이터 미니언니 은하는
청소 아르바이트 중 실수로 한 남자에게 부상을 입히고 만다
엄청난 장신에 근육질의 거대한 체격
살벌한 인상에 흉터까지 겁을 먹은 은하는 도망쳐버린다
한편 병원에서 깨어난 무서운 남자 지환은
찾아서 정중하게 모셔와
왠지 은하를 알고 있는 것 같은데"
